FIPS,lon,lat,income_per_capita,pop_density,agriculture_share,mining_share,construction_share,manufacturing_share,finance_share,services_share,government_share
46019,-103.50765884992582,44.90647656440549,48025.0,1.837506387327542,5.80870124209537,3.010151530278053,4.881451846585029,5.685977057395472,21.440450767878406,25.326716616708502,10.585691431465603
46021,-100.05143595525074,45.77142533559947,83191.0,0.684526790185278,50.36542697939613,0.0,0.3518206556952183,3.5156148762472466,0.0,0.9725281845276662,3.2532072048723597
46023,-98.58871731513668,43.21444346481258,54833.0,3.205065926439972,32.4676136983021,0.0,4.109562112539383,1.8724992092184576,0.0,5.5045543655608835,16.873580390762243
46025,-97.72947173181127,44.85892589982376,88785.0,1.574221867517957,53.06702427154288,0.0,1.9594260560148964,4.351944772544945,0.0,1.8173314032142995,4.814936516253556
46027,-96.97343988559936,42.92222702636764,48740.0,14.933528836754643,17.132136792937004,0.0,1.9832824022488,2.522603631668705,11.486639401738048,15.992154428159964,31.137298743892288
46029,-97.18857814683048,44.97796035965277,64416.0,15.485191168551427,7.338885102404808,0.1011121817721267,4.309593383837196,17.81266565867849,13.714070835977344,22.979571265547435,9.981537625900597
46031,-101.19664624659974,45.70791386199879,42573.0,0.5817373984985446,36.80162700453504,0.0,0.0,0.1550641295369894,0.0,1.6667445883398009,29.761403836863188
46033,-103.45052191125582,43.6782251279834,64150.0,2.233110616184113,1.488788062235148,0.8384769489050184,6.709999937590104,0.6131772253808564,0.0,6.772409833303168,14.91128433324388
46035,-98.14581747855792,43.674960949785365,65503.0,17.70557029177719,8.133403518348832,0.0321031459783336,5.077236010111841,12.719539378342724,12.41761383944528,23.478187406988607,7.287284164830808
46037,-97.607469357828,45.36749625488502,73056.0,1.9377431906614784,43.901419502453024,0.0,1.7421722029788285,5.748899378371838,12.330628937120954,16.052820060280578,6.713241926533965
46039,-96.66889827891556,44.76042132308881,71089.0,2.65347137637028,28.438575111033348,0.0,2.563685228851784,3.1392479232745836,0.0,1.613365912609685,3.0997784419320515
46041,-100.8716101481293,45.16064030167789,56096.0,0.808212637275187,20.17450547308929,0.0,1.9504985870659692,0.0,0.0,4.803975704030923,49.11651021535064
46043,-98.36591634787074,43.3871389745576,76832.0,2.4906500445235977,37.41115682277996,0.0680660955632939,2.6865424679788505,4.61382832301687,0.0,5.464090433893156,4.695808482314097
46045,-99.21537503395336,45.418940347968665,100520.0,1.3759221998658615,54.826433024635314,0.0,1.808052377781813,2.4514254585073543,11.96003066803866,12.511096987672254,6.099560155761354
46047,-103.528345432311,43.239761327154795,55084.0,1.6275938189845474,8.712971759219275,0.6966635000143938,4.624751705674065,1.414198117281285,11.13438120735815,21.927267754843538,28.623657771252553
46049,-99.14531434287908,45.07118745954512,100274.0,0.8129800307219662,66.7586578578132,0.0,0.0,0.0,10.477239149220862,15.123723506072348,4.6139622185673534
46051,-96.76939651468402,45.17160450485318,71389.0,4.254658385093168,27.068462567566417,0.3779174631668944,4.583864727987479,9.367836823732253,8.627624190126143,12.818233203905006,4.0137930642701125
46053,-99.18448343298826,43.19500234616152,60998.0,1.4557054320087497,30.649814410133164,1.7209655216279207,3.1048253365378065,0.912275281792203,0.0,13.810430286812442,7.978774152806109
46055,-101.53924665816152,44.2963186309788,84629.0,0.3856691253951528,41.531296746447275,0.1636125654450261,1.6273606955871354,5.12808526551982,0.0,0.0,5.2169035153328345
46057,-97.1883849384808,44.673854307187725,66274.0,4.5908111988514,32.43452585318959,0.0,10.244043122982902,0.0,0.0,1.6787749776831695,9.275561354116595
46059,-99.00490528993552,44.548769190787155,88086.0,0.8374899436846339,45.50311029217463,0.0,1.4755140373806412,2.0607917496911132,0.0,5.54389047200737,5.617094822845472
46061,-97.78725452801818,43.674879233078755,83127.0,3.0709849157054125,44.90176114107358,3.043426066310674,9.01423229633055,4.904162090782576,0.0,0.3948228410348983,5.426590962647447
46063,-103.49604468528985,45.57991268245579,52474.0,0.1923299565846599,20.99136821279998,13.73362060788379,7.803840264509397,1.336097673347155,0.0,3.847039852568532,10.181985717576596
46065,-99.99211516615765,44.389839782069494,64346.0,8.625671059053197,2.964752684659445,0.0,2.4996608705522134,1.428565496277881,0.0,9.248406091595404,27.663619577043292
46067,-97.75447023976908,43.334916366547525,75303.0,3.496917970602181,48.634529780372056,0.0129636020594608,1.5857638627329729,4.415332787927733,8.730460435612066,15.259210726855152,5.123250570661266
46069,-99.48656389406923,44.54934676891304,82309.0,0.5346446133214126,26.303150247687547,0.0,0.0,0.0,0.0,1.6924812801312954,8.084087055685952
46071,-101.63272704269002,43.69420653863794,45025.0,0.5843646864686468,35.0820529847968,0.0,0.9729642709811144,0.0,9.266805517824263,9.266805517824263,24.614889271232656
46073,-98.62962510379792,44.06647245507752,83247.0,1.1928934010152283,15.630538727002424,0.0,0.7107428423463443,0.0,0.0,3.5693398395471245,3.596573076596828
46075,-100.68988465162568,43.96645723578932,77205.0,0.3556827473426001,43.04059546794025,0.0,0.0,0.0,7.040697083629713,7.040697083629713,10.936388578396503
46077,-97.49148536351184,44.36979713743238,75600.0,2.3611980330800177,43.09905281389614,0.0,3.8348943694276016,7.724557057745825,0.0,3.1751724368009744,6.723992693850657
46079,-97.12930493875494,44.02227170684377,83974.0,7.345637583892618,16.486811744112032,0.1056751273074474,3.472360359643539,18.38598026734564,0.0,5.867083068109484,11.953100135264163
46081,-103.79226931373918,44.35904388457646,71453.0,13.137481910274964,0.2816697516505488,4.999467964009622,4.983568748948301,4.269279499539727,19.60645421520979,27.886109653854913,9.073193304760114
46083,-96.72202846536037,43.27559973859762,84295.0,47.46897931954637,2.065256659869603,0.0,3.270131148574435,2.5700295563158138,64.52328014489626,71.08897687624413,2.1152041664949217
46085,-99.84813623811073,43.90070955506661,59069.0,0.8692703461178671,36.71319152025555,0.0,1.2750471903586469,0.554032960650501,0.0,0.3398613329461303,19.74825758675766
46087,-97.36849240009904,43.67460246309643,73734.0,3.862876254180602,52.07359260905778,0.0,4.720770162341147,0.0,10.409608633667007,14.63574162361586,4.9295090930459535
46089,-99.22087098740222,45.7675092280337,81818.0,0.8006002000666889,67.00493989320694,0.0,0.9776990948288168,1.3574712315467865,0.0,4.0952571314354245,6.261957111447418
46091,-97.59861410810582,45.76210577344928,78276.0,1.8638698630136987,57.57216972530917,0.1421288351680192,2.3372574879914874,10.38314836601797,0.0,0.8557704556865272,6.6123629605761085
46093,-102.71622649027827,44.56833065928536,54716.0,3.403861089537335,3.968833280635982,0.0098468765526898,7.732598581688423,4.243281087673337,22.313564298297123,26.41871809928181,24.721712814490264
46095,-100.75863212386986,43.58761100114491,46862.0,0.5325156873930404,36.52752993984437,0.0,0.0,2.0861310914475983,0.0,1.158961717470888,24.954469361099356
46097,-97.61021836031333,44.02216807906041,77792.0,1.5466216216216215,56.76450859297296,0.0,2.5032960932620916,2.4824786621330928,0.0,3.143432100478801,6.008720190595147
46099,-96.79119019499193,43.67378057005921,72108.0,96.3457899716178,0.7933282716822252,0.0524417006627726,5.420693458681738,6.051033860698722,32.48446937864879,46.538673557251336,6.334515442585855
46101,-96.67102269378876,44.02216356899831,66130.0,4.722551928783383,34.56707077425401,0.0,5.2093095907528895,13.61091795910552,0.0,2.9370861928228074,14.926031179772451
46102,-102.55194326318612,43.33751645226923,36599.0,2.4760330578512395,6.774579305230538,0.0,0.9380148952836512,0.0,4.451396340759694,9.235272306706316,73.54945327482608
46103,-102.82679878971778,44.006116821524145,70240.0,15.93265476854434,0.5911783091429534,0.1335175693483591,5.419090251266048,3.829928511417159,19.889126521901833,34.8025797113031,14.249197308249697
46105,-102.47571185289476,45.49074289472254,54961.0,0.3762230264039673,17.522748137732275,0.0,3.106297428269282,0.0,16.45187156453731,20.12062614031214,9.313081777085682
46107,-99.957106694674,45.06472626709909,82149.0,1.0528577567683712,24.920179110289105,0.0,0.0,0.0,0.0,3.8932152243745746,5.812323566630974
46109,-96.94798763319652,45.63405185231577,55625.0,3.448896434634974,32.939398771717606,0.2537853889625719,1.559078515948613,5.802253536465363,0.0,4.258732745510624,24.412015231012766
46111,-98.09133911945172,44.02358515361145,65808.0,1.6326116373477673,52.80585961647736,0.0,5.489956102830525,5.511186597313718,9.784760251518918,9.784760251518918,6.314198829825098
46115,-98.34623113640625,44.9387888307604,92010.0,1.5934543594988495,48.06120955490842,0.0,1.4587402446430704,5.322189641278766,10.69417597410572,12.039191342104951,10.404985052580932
46117,-100.73506157091283,44.41709823717988,77991.0,0.7518084310301821,24.148587139853515,0.0,12.910399482451885,0.0,0.0,0.0,9.222869157366974
46119,-100.13209691885712,44.71571868516053,108677.0,0.5333814507398051,55.41863385090874,0.0,0.0,0.0,12.70076642066211,12.70076642066211,4.61386374870038
46121,-100.7180991598414,43.194599313682055,36342.0,2.583310075355847,3.1440996053135732,0.0,1.0508851615015196,0.0,0.0,2.076474680177516,68.47270116545955
46123,-99.88508323514009,43.35533557922687,67065.0,1.301736274049742,33.68999649084595,0.3194540240316549,2.573177962512554,1.9624036495202144,0.0,7.800607446666909,9.75968345010346
46125,-97.14881063047162,43.311196621162345,77722.0,5.559724828017511,46.10224026979593,0.2551705151588148,3.2263670463539693,10.098764582401325,0.0,3.3259919474173234,4.756357754912419
46127,-96.6614559087782,42.84181264239403,131212.0,15.431797651309846,6.920243879793259,0.0,2.217897929497694,11.54023591037108,13.439453669029122,13.439453669029122,3.1271277583485504
46129,-100.03138066935604,45.43014742990267,64234.0,2.7327451997924235,19.80775791021256,3.161066146614782,0.0,0.0,16.314615289404646,23.957808174515243,8.713686682827722
46135,-97.39287390310696,43.01593637897961,67210.0,17.70574886535552,10.77732827695146,0.0486546125416759,2.506888214972598,24.35913977198049,12.953280719630056,24.708042179389015,9.617395079071285
46137,-101.66703570180384,44.982668744188686,37106.0,0.4652395915161036,50.83362995657435,0.0,0.0,0.0,0.0,0.0,13.618566241902188
47001,-84.19766936375905,36.11938169742013,53486.0,87.60088691796008,0.0680645385911978,0.051260611075975,2.6508483393748823,32.89291121713955,10.290923749876992,15.761983300809293,9.193143882478395
47003,-86.45936087138824,35.514249705227705,47362.0,42.24493106244931,7.6282916920838435,0.1016821208468064,7.509387589550282,28.423552910917287,0.0,3.5986296453076534,8.898935939056718
47005,-88.07037162259174,36.06654901824732,41806.0,14.415315315315317,0.3525769195744529,2.0338996472251147,4.478776096828986,16.633276451187594,21.158574488555605,26.13008722368937,16.63961135372908
47007,-85.20493260723744,35.59674028208315,35348.0,13.999052132701422,14.49067382238421,0.0,4.757145919926967,0.0,22.50281825537889,25.150595118712527,27.97853284737159
47009,-83.92524192756036,35.6875048025466,55330.0,95.35402455661664,0.1444395904735495,0.1030829006043301,3.7618117163991367,18.495331931186275,16.57079180561069,22.52193455117247,10.154984645653334
47011,-84.85986460999116,35.15593573038066,47982.0,128.4055619930475,2.837082806658957,0.0,4.024302100422236,27.82967014495872,0.0,7.79425409461313,7.3939703628002045
47013,-84.15177731418983,36.40627877378335,43139.0,30.84801247077163,0.3122226087861279,2.1929553605394845,3.3810432673392876,21.158792143142808,21.282429369897223,28.39957665833206,13.389074403436156
47015,-86.06214418806861,35.808574967304125,46643.0,21.56997084548105,1.0117483382284742,5.35373834183542,9.020456536301332,7.607306641933323,0.0,0.0,13.27871386613078
47017,-88.45098985005262,35.97333880527849,42328.0,18.248395378690628,1.3859739100808357,0.0503174851442171,3.684209888173936,17.42633944539219,19.609390818938287,33.31817746431399,17.897141360609048
47019,-82.12890467185738,36.293235323873304,40838.0,63.58942632170979,0.1424474961713055,0.0,0.0,10.769758924146153,22.626339485747447,33.85256944222554,15.692111291843489
47021,-87.08262921761369,36.25998822437871,57784.0,53.79123711340206,0.3633395283700646,0.3181561174219494,9.838126061716546,30.075051892273763,0.0,4.705253133194954,9.18540051598956
47023,-88.6144400317822,35.421707084072715,40903.0,23.782432432432433,1.269896419187423,0.0,0.0,13.509152895702591,0.0,10.753295259603483,19.409784803804477
47025,-83.66552084208813,36.49134593438442,42834.0,28.125,0.725525104212952,0.3517279497610319,2.471356832438578,22.83098634566483,0.0,14.34074654996261,13.656305634839391
47027,-85.54618902222063,36.55218555187202,41175.0,11.081277213352683,33.33500419385992,0.0,0.8036839132890222,9.945296026359497,0.0,2.5701176619982826,16.532162394276302
47029,-83.12532933834193,35.93621556138127,40715.0,31.06925675675676,4.409392294670877,1.3886665793596515,3.4655064534435343,18.33301805800096,0.0,6.7102231664314225,15.40483777871552
47031,-86.0742654843475,35.49129097517703,47715.0,52.8927304964539,0.5038217085020849,0.0,3.4930640295255992,25.138571071689302,0.0,7.054058452856168,10.74301155676222
47033,-89.13901847644433,35.813865752458646,47806.0,20.236496350364963,3.393157171223461,0.0,2.8529097296471666,33.43836871849702,10.046280739269896,13.352833358790289,10.836108141133344
47035,-84.99956773646436,35.955635435330564,45442.0,34.87211855104281,1.1443348130134017,1.1676840028414168,5.249436700795399,13.592236933209644,0.0,8.174865674805057,9.45363793848207
47037,-86.78530797855713,36.16939422937935,87363.0,524.929889298893,0.0036860856549164,0.2428631501294116,3.4864617150772075,3.696722354019018,18.067890549608503,33.81588199695299,5.891372949705224
47039,-88.10842991179,35.6001946011835,49075.0,12.800443458980045,1.0273135996257698,2.3657059694898517,4.755321084227761,14.808077132981628,0.0,12.612853764390966,13.635489487772553
47041,-85.83269965556427,35.97993935347051,48548.0,24.634232121922626,2.245786991970949,0.0814641454204033,3.0767673001999785,33.85157416804166,0.0,4.73665679431684,12.212603009570886
47043,-87.35482226026659,36.152351156955746,52943.0,43.452492211838006,0.6221495287823208,0.3102302530666563,6.834256993044761,21.280506989607797,0.0,9.398232653835594,10.10106247380542
47045,-89.41634273995996,36.062838766015595,50839.0,26.544128373450036,4.025172008258811,0.0,4.187627476935177,31.252736415886,10.512619200945668,15.608910861208985,12.722041432412444
47047,-89.41423711497535,35.199713526315875,76378.0,23.946902654867255,0.4623481271497061,0.0,5.187602716451254,40.328556492417206,0.0,3.4083850094823913,7.0632611370587055
47049,-84.92985958130149,36.38765271943335,41578.0,15.493589743589745,4.33399932586575,0.2151041895652485,5.620065101177129,4.076558202699468,0.0,18.640300527094823,12.497374295944937
47051,-86.09174082779847,35.155188553663066,47700.0,29.65480188045668,4.504682788443173,1.8157508274335312,4.4630371272635045,14.462692689464271,0.0,14.003525790563032,11.178947961711042
47053,-88.93107473043153,35.999403952651576,46660.0,31.96417347580138,5.070287904504809,0.0,5.384944866124709,19.25206679679985,0.0,5.935649674565982,14.231998319771517
47055,-87.0351796177174,35.2021325135997,44988.0,19.292929292929298,0.5404034812669412,0.8454607464653426,3.371200622828226,36.030184312871185,0.0,5.42874795098799,9.735405141904126
47057,-83.50937344664267,36.28034514399353,43619.0,29.645833333333332,0.5657201880918501,0.0,6.319423878419276,34.364323223276,17.61158021712907,19.703849237592365,11.092651849497628
47059,-82.8413622300314,36.177193421769275,43709.0,44.71706398996236,0.3219503060944045,1.5237437511808034,2.3911370711649775,28.617502968996593,14.160142256799832,22.315209953949093,12.065619606686392
47061,-85.72297214794453,35.38859604101798,38852.0,14.852688172043012,17.343446430179746,0.4902149998070019,3.862855598872891,7.260585942023392,22.441489430141143,26.597702036772557,15.929092523256264
47063,-83.26909819602723,36.22030817524962,47779.0,152.12820512820514,0.0247140810889039,0.1093455839969521,2.8563441466715154,32.41569628645574,0.0,6.766957842576993,8.862979098171058
47065,-85.16449540331719,35.18176504006643,62149.0,251.58032128514057,0.0894998337543324,0.0487285195429337,3.764734766496501,15.66160085776484,20.81772010279603,28.26797194027809,13.07342907351366
47067,-83.21556426895843,36.52872953347214,32288.0,11.11869918699187,2.032726270787226,0.1155463118506075,1.3581135731363714,4.877831995662569,0.0,8.937062812752758,29.309655227581793
47069,-88.99301455653278,35.20894723914466,35007.0,14.830133798720189,1.9201763306804132,0.0,2.798947615459677,31.520344316945064,13.16194342541012,18.861536223410752,18.22252964806603
47071,-88.18442626875029,35.199164673027276,44927.0,17.734375,0.8059248524965633,0.4118659769996723,1.8170151460143944,30.166534776424932,13.018065765003058,17.50791149563534,15.596257745513492
47073,-82.94278302970793,36.44334148645546,41852.0,44.41334355828221,0.381591598787182,0.7596479214103744,2.7983238426444212,29.853399517194756,0.0,3.7951844301200297,16.408089584770902
47075,-89.28418109417653,35.583776868732414,38397.0,12.595529920692142,2.141722824546801,0.0,0.6424366430390667,20.612155054565676,8.258550226621777,10.614418598848266,22.592488954082132
47077,-88.388400573084,35.65473490173816,45961.0,20.474688187820984,0.23469884745532,0.1716374897113214,5.058839543405994,17.442048420063085,17.389515012431488,24.453556851994033,13.228954202353584
47079,-88.30085944187277,36.33146111345933,53630.0,21.0880626223092,8.379116880848771,0.753700280886612,2.7266982967307514,22.3956135116648,0.0,4.980097800934348,14.432672109754382
47081,-87.47305509992341,35.80444261691748,43455.0,15.974294670846396,0.5334602322067522,0.41312857755557,10.815300003182577,16.756258685778285,0.0,8.867563950818603,14.397515772691383
47083,-87.72415570617919,36.28649531570229,39626.0,14.855595667870036,1.9820370936796152,0.0,0.0,10.392903817812751,22.69554820231905,32.24369490865612,20.616188860773573
47085,-87.77492787193532,36.04109131516014,44653.0,13.254001391788448,0.5377609232687539,0.8148915524846598,4.771315667349493,39.930998598409026,0.0,3.398506532163935,12.01486905202762
47087,-85.6732758379552,36.35930445330274,37998.0,14.536880290205564,1.4656020999671882,0.0,0.0,6.06045218043468,27.3136357244418,30.94287589256418,15.788815799753127
47089,-83.44971997033485,36.05139039878298,45646.0,69.96177558569667,0.0794022140912025,0.0,0.0,25.817042700330333,0.0,6.489177529688099,10.327107176612609
47091,-81.85482951303875,36.45694492008059,39315.0,23.867724867724867,0.6397934780179254,0.1834633408581241,4.568516573165553,17.116850316264724,17.68065085715563,23.15530870268136,15.076216445765628
47093,-83.93756687791965,35.993322288094646,63551.0,366.23485967503694,0.0078626490675265,0.1694009350599088,4.467931560949569,5.827217857674307,20.08649933007924,32.0209735359376,10.196268293430522
47095,-89.49912771478945,36.33698767936028,30050.0,11.615384615384617,15.728507599505118,0.0,0.0,0.0,14.023346602819284,20.955531196112744,33.6621858112656
47097,-89.62731196111606,35.77405381464419,39427.0,18.859649122807017,1.424844166785297,0.0,1.611890698548201,24.35828920684336,18.777231431285195,23.810568420757846,18.693218017143405
47099,-87.39586786141341,35.21817601139238,41749.0,28.5473948524796,2.846113210614003,0.5696363858012036,5.211323277884293,18.667154293144783,16.10238678384479,23.72125497323595,13.768724672052723
47101,-87.49331938200763,35.526974604079804,42211.0,17.645293315143245,1.5787521293263762,0.0,3.6375483826881494,13.296758542930636,18.282188825490415,24.431000063452707,14.140923578537368
47103,-86.58893099885246,35.140127103332674,49332.0,24.21385339609953,4.650489814034929,0.0,4.632945279926187,27.64200762593096,0.0,3.94738037738223,11.890021633598831
47105,-84.30980422897885,35.73459742454343,66975.0,91.59591194968552,2.357643602270775,0.2062193708614938,4.103851048347404,27.265110146814504,13.703679364303548,18.05571243059563,9.367527756613908
47107,-84.61599348964124,35.4255774450858,43999.0,49.12848158131177,1.279128580503931,0.1858887985206586,2.8018062855824906,40.33119282017667,13.779320781590778,19.7477917106706,8.277514091374421
47109,-88.56283496591294,35.177489368330455,38320.0,17.886363636363637,1.2750224070237717,0.0,3.8467728717757144,21.85256990474615,0.0,6.651083879789087,16.289278737469417
47111,-86.00652364951752,36.53363022931491,40946.0,32.41656365883807,10.75388287456897,0.0,0.0,11.487714143048732,23.163265039358137,28.35171615082363,12.361540653520272
47113,-88.83864369062341,35.60828578306294,52009.0,68.69480968858132,0.1664582547833013,0.100091954397129,4.19354159538231,24.971166567918058,0.0,9.701298689556197,16.305688501282827
47115,-85.62237924060156,35.12968382901729,49518.0,21.946455505279033,1.6830346477720348,0.5118736538778503,4.09860049594705,25.27950264548305,14.83878017026651,18.460878889286025,13.17482040901742
47117,-86.7652505937126,35.46852008638564,49192.0,36.89506172839506,0.9663285264611652,1.7794073315900536,6.0919217907643555,35.48432099717477,0.0,2.6180744936660054,11.691285236569618
47119,-87.07661811083598,35.61760025245107,54367.0,67.42009987515605,0.2079512906760664,0.2746160219902675,3.019394680042517,15.386664185684712,30.167557220269575,36.203635921027825,11.74037269991812
47121,-84.81307223656493,35.51217644409078,40507.0,23.60320284697509,1.3529895053403402,0.0,1.5529616022570494,40.02263250089135,19.972716985226867,22.169929777240384,14.325752995706026
47123,-84.25589761155241,35.44628686375539,42458.0,28.88794669897032,0.5267319192410232,0.0,2.0589182572416034,39.27587529402341,0.0,5.3985083610462,8.890356910256402
47125,-87.38246405043179,36.50095077432495,49976.0,162.13094417643003,0.2604250112520958,1.5074480739813587,6.078682836819717,8.588011107654827,0.0,7.640739931900788,16.26414646013751
47127,-86.35699747078107,35.28350888086527,48807.0,19.63450292397661,0.1963066495561546,0.0,2.015459148652547,0.0,6.5804177485086335,6.5804177485086335,11.496208164632304
47129,-84.64915974906512,36.13539123044284,38518.0,15.616519174041295,0.8918560928669309,0.2338961246971426,6.20384047267356,12.144547805062835,0.0,6.216043748744715,27.52220106422737
47131,-89.14908323806812,36.35578379330181,49177.0,21.520198440822114,9.406900537612064,0.0,2.588964280028821,26.70568280696281,12.14316630427347,17.707313736183295,9.78340160305446
47133,-85.28784863204041,36.34451963645166,40372.0,20.473731077471054,0.5603980559387028,2.29936521921241,6.341308413914626,18.751814433138588,0.0,7.726560412499188,13.458363724336152
47135,-87.85809262093122,35.64594217623148,35813.0,7.98348623853211,1.6782668817699928,4.623185065683337,7.705001152339248,15.94560958746255,0.0,6.411615579626642,18.06176538372897
47137,-85.06592317785696,36.560367062250066,41542.0,10.78646934460888,12.220896826330204,0.0,0.0,6.792560608860739,22.8468383707711,27.479377026595653,11.796956816361732
47139,-84.52505039355266,35.12013856836356,41729.0,15.68193832599119,11.922822317638271,0.412569816003579,2.0454393625614147,5.91059907647522,0.0,3.868601169690087,17.996789324199305
47141,-85.49650833531446,36.14110162005526,48634.0,79.88684719535783,0.1891562168322091,0.0,4.543247268630725,14.936562271525863,15.40554193386485,22.67767072348016,17.50640134968805
47143,-84.92334511068248,35.61033604483501,43329.0,39.144827586206894,0.2211403014031376,0.5131504022335894,2.3444308425608265,9.571311567573042,0.0,2.268315894218007,32.01747418346747
47145,-84.52178066365218,35.84791739166608,50756.0,53.750972762645915,0.2815305828295754,0.0,0.0,4.41518990754217,10.147446664659087,14.348808120824716,12.97246361316779
47147,-86.86990410864482,36.529130538406235,54089.0,59.04620203602192,2.1876114904348896,0.4053638432675155,7.380328473888172,26.157685919911422,0.0,4.507565971581473,8.647813249677062
47149,-86.41677565624836,35.84346090947581,52042.0,224.31474597273856,0.0480254524701605,0.0374211062771739,4.452295928045772,22.839059630711297,15.64994169521435,19.985921200955804,9.441662054526647
47151,-84.50503173208128,36.43604855625683,37283.0,15.332637439109256,0.4855140779809809,0.0,5.248787820872127,20.957729920547862,0.0,5.799508222260411,18.22452496550971
47153,-85.41100776829497,35.37167590879176,45485.0,24.413544668587896,0.2990866335284293,6.684474752330496,3.9099320550497816,14.406460469518931,23.36295290438644,23.36295290438644,15.282905724523122
47155,-83.52598891988625,35.78610309862216,54323.0,64.4922077922078,0.0343508877965209,0.2069749695081518,4.5130264716140855,4.99353513806976,0.0,2.910756331387301,8.435161767523999
47157,-89.89595271406121,35.1886866355592,58667.0,454.1948565776459,0.0307129626961371,0.0063799693324658,2.7881701540317043,9.918880412229887,15.747024830723328,25.438017281255192,10.29902898788738
47159,-85.95643594531693,36.25081438365847,47843.0,24.213947990543737,0.8180404922624578,14.350692486628514,5.566259339495365,19.90770649615691,16.58041496693368,20.10961993704044,12.19550334543977
47161,-87.83984386955184,36.50581426102016,48563.0,10.590771558245084,0.5533775417224751,0.0,4.124664622864565,5.1796643657737045,0.0,0.0,32.83817352537318
